weather	 	what kind of wind is in the Rocky Mountains right now	E
alarm	 	Start an alarm for every 2 minutes for the next 10 minutes	E
alarm	 	Reset my morning alarm to go off at 9 am tomorrow instead of 10 am.	E
reminder	 	create a remind to call mom at 7pm	E
alarm	 	how much time is left on alarm	E
weather	 	is it a good beach day	E
alarm	 	Cancel alarm for every 20 minutes	E
reminder	 	set a reminder to grab water from the store tomorrow	E
alarm	 	set an alarm to remind me to tell my wife that I love her.	E
weather	 	Is it going to be above 30 in celsius boston today	E
weather	 	Hi Bot! Will it rain today?	E
weather	 	Is the weather conducive for a picnic today?	E
alarm	 	Turn off the alarm.	E
reminder	 	Remind me  at 8am on Saturday that the sale starts at 10am.	E
weather	 	How cold is it madrid in degrees Fahrenheit	E
alarm	 	do I have any alarms today?	E
weather	 	Do I need a jacket tonight	E
weather	 	Temperature now?	E
weather	 	Is there any rain in the forecast	E
weather	 	how hot will manhattan beach be?	E
reminder	 	remind me to buy ice cream next time I go to the store	E
alarm	 	what are my alarms	E
reminder	 	Set reminder buy birthday present for Sam.	E
alarm	 	turn off alarm	E
reminder	 	cancel my reminders	E
reminder	 	Remind me at 3pm to close the apartment windows.	E
reminder	 	Remind me to DVR Fargo	E
weather	 	How much snow are we supposed to get today?	E
reminder	 	Set a reminder for my doctor's appointment next monday	E
weather	 	minimum temperature	E
weather	 	What is the weekend forecast for Phoenix	E
weather	 	What is the high temperature for today?	E
weather	 	Temperature tomorrow sao paulo F	E
weather	 	Are there any current hurricane's in the Atlantic ocean?	E
weather	 	How warm is the summer in Italy? 	E
reminder	 	remind me to pick up daughter at 3pm	E
alarm	 	Cancel all my alarms	E
alarm	 	set alarm for eight am tomorrow	E
alarm	 	delete alarm at 7:20am on Monday	E
alarm	 	delete all alarms	E
weather	 	How many days are going to rain this week? 	E
reminder	 	Remind me to buy kiwi tomorrow	E
alarm	 	Set an alarm to go off every five minutes at 7 AM	E
weather	 	Will it be cold today	E
alarm	 	Set alarm for 7am.	E
weather	 	should i bring an umbrella today	E
alarm	 	set an alarm daily for 6am	E
weather	 	Do I need a jacket today?	E
weather	 	what is the weather for tomorrow in 33184?	E
alarm	 	Please set an alarm for 2:00pm on Friday.	E
weather	 	Do I need an umbrella?	E
weather	 	how is the weather	E
weather	 	What is the temperature in Seattle	E
alarm	 	What alarms do I have set for tomorrow?	E
weather	 	What is the weather like in San Diego?	E
weather	 	will it be cold today	E
alarm	 	Set alarm for 5 am tomorrow	E
weather	 	Will it snow today?	E
weather	 	will it snow on our way to Alabama	E
reminder	 	Remind me to buy bread at the grocery store today.	E
weather	 	what is the current humidity levels in my area?	E
weather	 	What is the weather in Edison at 7 am?	E
weather	 	What's the high next week?	E
alarm	 	set alarm for homework time	E
weather	 	What is the high temperature in Tulsa next week	E
reminder	 	Show me my latest reminder for grocery shopping.	E
alarm	 	set an alarm for january	E
alarm	 	Show me my alarms	E
reminder	 	Remind me to buy eggs from the grocery store tomorrow morning	E
alarm	 	set an alarm for 620	E
reminder	 	i need milk, can you remind me	E
weather	 	is it going to be cold 	E
weather	 	What is the weather like tomorrow	E
reminder	 	Remind me to take my medicine tomorrow morning.	E
weather	 	Is it around 82 degree C outside	E
weather	 	what is current humidity	E
alarm	 	reset alarm to 4:30am for tomorrow	E
reminder	 	remind me to buy shampoo	E
reminder	 	Remind me about my meeting one hour in advance	E
alarm	 	Set alarm for August 26.	E
alarm	 	Please set this alarm every 30 minutes for the next 3 hours.	E
reminder	 	Cancel all reminders.	E
weather	 	What are the week's highs and lows?	E
reminder	 	do i have any reminders set	E
alarm	 	delete my alarms for this week	E
reminder	 	Remind me to call Cristina on Tuesday	E
alarm	 	set an alarm every 5 minutes	E
weather	 	is it going to rain in Colorado springs today?	E
weather	 	is it going to be hot tomorrow?	E
reminder	 	Make a reminder to stop at the post office tomorrow.	E
weather	 	Are there any thunderstorm warnings?	E
alarm	 	cancel alarm for tomorrow	E
weather	 	What is the temperature	E
weather	 	weather morehead city nc	E
reminder	 	Remind me that I have a webinar at 3pm on Thursday.	E
weather	 	whats the chance of rain	E
alarm	 	show alarm 4	E
weather	 	When will the rain stop?	E
alarm	 	Set alarm for 3:15 pm every Monday.	E
alarm	 	Set an alarm every 5 minutes for 1 hour.	E
alarm	 	cancel alarms	E
reminder	 	show all reminders	E
alarm	 	turn on the alarm	E
reminder	 	cancel my reminder to buy bread	E
alarm	 	set the alarm for 30 minutes from now	E
reminder	 	turn off all reminders	E
weather	 	Is it cold enough for snow? 	E
reminder	 	Set a reminder to take out the trash when I get home.	E
weather	 	What's weather Lost Hills	E
alarm	 	Snooze alarm for 10 minutes	E
alarm	 	set alarm for 4am tomorrow	E
alarm	 	set the alarm for 6 a.m. for the whole week	E
alarm	 	How much time is left for the alarm I set	E
alarm	 	Snooze alarm for 20 minutes	E
weather	 	when is it going to snow	E
reminder	 	Show me todays reminders	E
alarm	 	Set an alarm for 7 am tomorrow morning	E
alarm	 	set alarm for 25 minutes.	E
weather	 	Weather for next 5 days	E
weather	 	degrees outside	E
reminder	 	Remind me to pick up Rebecca from soccer practice at 3:30pm.	E
alarm	 	List all the alarms I have set	E
alarm	 	Cancel my alarm for tomorrow.	E
reminder	 	Remind me to call Skylar at 7 pm	E
alarm	 	Cancel all alarms	E
weather	 	what is the weather in Florida for the next 5 days 	E
weather	 	Is there a flood warning?	E
weather	 	Is it going to be windy tomorrow?	E
reminder	 	Show tomorrow's reminders	E
alarm	 	snooze now	E
weather	 	what is the weather going to be like next month?	E
reminder	 	Remind me to get kitty litter this afternoon	E
reminder	 	Read me all of the reminders.	E
weather	 	How cold is it near San Francisco tonight in celcius	E
weather	 	Ten day forecast please 	E
weather	 	what is the high for today	E
weather	 	do i need an umbrella today?	E
reminder	 	Remind me to invite Sarah to dinner tomorrow.	E
weather	 	Is there a tornado watch in St Joe County?	E
weather	 	What is the weather tomorrow at the beach?	E
alarm	 	Show all work alarms	E
alarm	 	Please list all alarms I have set	E
alarm	 	start alarm in four minutes	E
weather	 	What is the weather in Tokyo on Monday	E
alarm	 	Change alarm for noon tomorrow to 1 pm	E
reminder	 	what are my reminders	E
alarm	 	Set alarm for tomorrow	E
alarm	 	pause my alarms	E
reminder	 	Remind me of my best friends birthday	E
weather	 	How cold is it for Paris this weekend in degree c	E
reminder	 	Remind me in an hour to call mom	E
weather	 	is it suppose to be cloudy today	E
alarm	 	When is my alarm going to go off	E
alarm	 	how much time until next alarm?	E
weather	 	will i need a jacket today 	E
reminder	 	Remind me to pick up kids at 4	E
alarm	 	Set my alarm to go off in 5 hours	E
reminder	 	remind me to set an alarm for ups	E
alarm	 	Set an alarm every Friday at 4pm	E
alarm	 	set alarm for 5 hours from now 	E
weather	 	Will the clouds clear up later in the day today	E
weather	 	What's the weather like today in Newport News	E
alarm	 	Make an alarm for every other saturday at 8pm.	E
alarm	 	Cancel my wake up alarm	E
weather	 	Is it going to snow?	E
weather	 	Should I wear rubber boots today	E
reminder	 	Remind me about my Skype appointment with my doctor	E
reminder	 	Can you please remind me to pick up lunch at 12pm?	E
weather	 	Las Vegas weekend weather	E
alarm	 	cancel my alarm for tomorrow at 4 pm	E
alarm	 	Set three alarms every fifteen minutes	E
alarm	 	Cancel all of my alarms	E
alarm	 	what alarms do I have set next week?	E
reminder	 	reminder to pick up the kids on friday	E
weather	 	What will the weather be like tonight	E
reminder	 	remind me to pick up soda at the grocery store tomorrow	E
alarm	 	show my alarms	E
weather	 	How humid is it outside	E
reminder	 	Delete reminder	E
alarm	 	Set alarm for 5 pm tonight	E
alarm	 	Reset the 7 minute alarm	E
weather	 	What is the seven day forecast?	E
alarm	 	turn off all alarms	E
reminder	 	Remind me to check on my meds.	E
weather	 	What's weather Signal Hill	E
weather	 	Are there any severe weather alerts I should know about today?	E
alarm	 	Set alarm for tomorrow	E
weather	 	what is the wind chill today	E
alarm	 	Change my weekly alarm to 7 am.	E
weather	 	Will the weather impact flights out of JFK tomorrow?	E
reminder	 	set reminder for Monday thru Friday at 12 noon asking if I am planning to walk at lunch today?	E
weather	 	What is the weather going to look like this week?	E
reminder	 	go to reminders for next month	E
weather	 	what is the weather like today	E
weather	 	Whats the weather supposed to be like tomorrow?	E
alarm	 	set alarm for 6am all week	E
weather	 	is it going to be hot in Portland this week?	E
alarm	 	turn off the 4pm alarm	E
weather	 	what is the temperature tonight	E
alarm	 	Turn off the alarm for tomorrow.	E
weather	 	is rain in the forecast today	E
alarm	 	Set alarm every minute for 8 minutes	E
weather	 	Is it going to rain? 	E
reminder	 	The reminder i made an hour ago, erase it please	E
weather	 	will it snow today	E
alarm	 	Delete my list of alarms	E
reminder	 	show my reminders for June 2017	E
weather	 	How quickly is it supposed to warm up today?	E
weather	 	Are there any storm warnings right now	E
alarm	 	Deactivate the alarm after 10 minutes	E
weather	 	What's the wind chill for today?	E
weather	 	Should I wear sunscreen?	E
reminder	 	How many minutes left on my reminder for today	E
weather	 	When is the snow expected to arrive?	E
alarm	 	set an alarm for 1215	E
reminder	 	Remind me to take the trash out before leaving at 5 AM	E
weather	 	Is it going to be sunny this weekend?	E
weather	 	is it going to be sunny this weekend	E
alarm	 	set alarm for one minute from now	E
reminder	 	Remind me to wash my car on thursday.	E
weather	 	will it rain overnight?	E
weather	 	Do I need boots today?	E
reminder	 	set a reminder to call mom at 6pm tomorrow	E
weather	 	Is it going to be sunny all week?	E
reminder	 	Remind me of hair appointment at 11 am.	E
alarm	 	Set an alarm for 10 o'clock tonight.	E
alarm	 	alarm set for 8pm to watch my show	E
reminder	 	show me my reminders for next week	E
reminder	 	Add reminder to send flowers to grandmother next week for birthday	E
weather	 	is the cold front coming tomorrow	E
reminder	 	I need a reminder in 30 minutes	E
reminder	 	remind me to put out trash on friday	E
weather	 	will it be snowing in October in New York	E
alarm	 	Set a wake up alarm for 530 am	E
reminder	 	please remind me to stop and get wine after work today	E
reminder	 	Remind me to do dishes in 30 minutes	E
reminder	 	Remind me to make iced tea.	E
alarm	 	turn off the alarm	E
reminder	 	remind me to attend PTA meeting	E
reminder	 	remind me the bake sale is next Tuesday	E
weather	 	How warm is it for Shanghai this weekend in F	E
alarm	 	What time is wake up alarm set for?	E
weather	 	what will the weather be like tomorrow in Miami	E
alarm	 	Can you cancel my 7am alarm?	E
weather	 	did it rain yesterday	E
reminder	 	Remind me of what show is on tomorrow night	E
weather	 	How long will the rain last	E
weather	 	Should I bring a raincoat?	E
reminder	 	Remind me of Mom's Birthday	E
weather	 	Should I wear my raincoat today?	E
weather	 	Will it be sunny all day?	E
weather	 	How much rain is expected?	E
alarm	 	Show me all active alarms	E
weather	 	What is the temperature supposed to be tomorrow?	E
alarm	 	Set an alarm fifteen minutes before my meeting	E
alarm	 	How much time until my alarm goes off	E
weather	 	is it going to thunderstorm this week	E
reminder	 	Remind me to take medicine in 3 hours.	E
reminder	 	I don't want to forget to charge my phone	E
weather	 	Is it going to rain this weekend? 	E
reminder	 	cancel reminders	E
reminder	 	Set a reminder for tomorrow for the lunch date	E
weather	 	Will it hail today?	E
weather	 	i need half moon bay's forecast for Saturday	E
weather	 	IS IT COLD OUTSIDE THAT I SHOULD WEAR A JACKET	E
alarm	 	Set an alarm for 10 minutes	E
reminder	 	show all reminders	E
reminder	 	Remind me to call lawyer tomorrow	E
alarm	 	Turn off Sunday alarm	E
weather	 	Is there snow in the forecast today?	E
weather	 	Is it going to rain in Bradenton FL today?	E
alarm	 	Set alarm for 1 hour and ten minutes.	E
weather	 	What is the weather like at home?	E
alarm	 	New alarm every day at 7am	E
weather	 	what is the temperature in pompano beach tomorrow?	E
alarm	 	Put the alarm 2 times 	E
reminder	 	remind me to call Amber on friday	E
reminder	 	is there anything in my reminders	E
weather	 	are there any weather alerts in my area	E
weather	 	what is the weekend forecast	E
reminder	 	remind me dan has dr appt tomorrow at 10	E
weather	 	Update me on the weather	E
weather	 	will it be humid tomorrow	E
weather	 	Should I wear light clothes or is it going to be cold for that??	E
reminder	 	Remind me to pick up prescriptions later	E
weather	 	What's the weather today?	E
alarm	 	cancel my 9am alarm 	E
weather	 	should i bring an umbrella today 	E
alarm	 	Show all alarms	E
reminder	 	show me today's reminders	E
reminder	 	Remind me to give the dogs a bath.	E
weather	 	IS IT SAFE TO GO TO THE BEACH TODAY	E
alarm	 	Delete the alarm set for tomorrow	E
weather	 	will i need an umbrella on Tuesday	E
alarm	 	Delete all alarms	E
weather	 	how hot was it today	E
alarm	 	Set alarm for 7 am Sunday	E
reminder	 	show all reminders for tuesday	E
alarm	 	show all alarms set.	E
weather	 	When is the coldest time tonight	E
weather	 	What's the weather in Celsius?	E
weather	 	Should I take a sweater tomorrow?	E
alarm	 	Set snooze for ten minutes	E
alarm	 	Read me my alarms for tomorrow.	E
reminder	 	remind me to cancel my alarm.	E
alarm	 	Turn off alarm for 7pm	E
weather	 	what is the weather in New York today?	E
alarm	 	Cancel alarm for tomorrow morning	E
weather	 	what is my 7 day forecast	E
weather	 	what's the weather in Lexington Ky today	E
weather	 	rain today?	E
weather	 	What will be the low on Friday?	E
reminder	 	Remind me to turn off the lights	E
alarm	 	Set an alarm for 4:30 am	E
weather	 	When does snow start tomorrow?	E
weather	 	TEMP OUTSIDE	E
alarm	 	skip to next alarm	E
alarm	 	set an alarm for 6pm later today	E
alarm	 	Set alarm for 430am on tuesday and thursday of next week	E
reminder	 	Cancel my reminder for my dentist appointment.	E
weather	 	What day will be the hottest this week?	E
alarm	 	Set an alarm to check for ship from store items at 3:30pm	E
weather	 	What is the five-day forecast for Merritt Island?	E
weather	 	Will it snow today?	E
reminder	 	please show me my reminders for tomorrow	E
reminder	 	Set a reminder to get food out of the refrigerator at 7:45 pm.	E
weather	 	Any rain in the forecast?	E
weather	 	Is there going to be a tornado tomorrow?	E
weather	 	what's the forecast for next week?	E
weather	 	How hot is it gonna get today?	E
weather	 	Will is snow today 	E
alarm	 	change my alarm from 5 AM to 6 AM	E
reminder	 	Remind me to get the mail	E
weather	 	How windy will it be tomorrow?	E
weather	 	I can I use my air conditioner tomorrow?	E
reminder	 	Cancel all reminders for tomorrow.	E
alarm	 	Set my alarm for 6:00 am on Friday.	E
weather	 	How humid is it	E
alarm	 	reset alarm for 5 minutes	E
weather	 	should I wear a short sleeve shirt today	E
weather	 	Is the weather clearing up?	E
alarm	 	Set an alarm for the mornings at 6 am.	E
weather	 	How hot is it expected to get	E
weather	 	Do I need an umbrella today?	E
alarm	 	show all my alarms	E
alarm	 	Cancel all alarms	E
reminder	 	Set a reminder to bring a birthday treat to work tomorrow.	E
weather	 	whats the weather like this weekend	E
weather	 	Temperature at Chicago today Celcius	E
weather	 	what time does the sun come up	E
weather	 	what is the low temperature for tomorrow	E
reminder	 	Remind me to go grocery shopping tomorrow.	E
weather	 	Will the weather be nice enough for the beach tomorrow?	E
weather	 	weather next week	E
alarm	 	Cancel all alarms	E
weather	 	What is the weather in Missoula today?	E
reminder	 	Show me my reminders for tomorrow	E
weather	 	What will the temperature be tomorrow?	E
reminder	 	Remind me about the party this weekend.	E
alarm	 	Set an alarm for 6 PM tonight	E
weather	 	Is it warm enough for shorts?	E
reminder	 	set a reminder to drink water	E
reminder	 	Remind me pick up prescriptions	E
weather	 	Is it above 49 degree c palo alto today	E
reminder	 	Can you remind me to buy pencils at the store on Monday afternoon	E
weather	 	What is today's high?	E
alarm	 	Snooze alarm for 45 minutes	E
reminder	 	Remind me to go to creative meeting at 2 p.m.	E
alarm	 	snooze alarm for 3 minutes	E
alarm	 	set my alarm in 45 minute	E
reminder	 	View Reminder	E
alarm	 	set alarm for every day this week	E
alarm	 	alarm off	E
alarm	 	cancel alarm	E
alarm	 	Set alarm for one hour later than usual.	E
reminder	 	Remind me to put out the trash Tuesday night.	E
weather	 	is snow expected at all on tuesday	E
weather	 	What's the temperature for New York, NY?	E
reminder	 	Remind me to make a doctor appointment Wednesday at 2pm	E
alarm	 	cancel my alarms for tomorrow.	E
weather	 	What time is it supposed to rain today?	E
weather	 	How cold is it in San Francisco right now?	E
alarm	 	Please cancel next alarm	E
weather	 	do I need an umbrella	E
weather	 	Will it snow tomorrow?	E
alarm	 	Set an alarm  for tuesday 2am	E
weather	 	Will I need a jacket tomorrow?	E
weather	 	how fast are the winds blowing outside	E
weather	 	Do I need an umbrella today?	E
alarm	 	snooze my alarm for 10 minutes	E
weather	 	What time is the sunset on Friday	E
weather	 	What is the weather today?	E
reminder	 	How do I cancel my reminders on my cellphone?	E
weather	 	Is it too warm to be wearing a hoodie? 	E
weather	 	When time does the sunrise in New York	E
reminder	 	remind me to buy wheat bread, cheese, and lettuce from the grocery store	E
weather	 	I need to know what the temperature is in Carthage NY right now	E
reminder	 	remind me to buy apples at the store tomorrow	E
alarm	 	set alarm for every day at 6 am	E
alarm	 	set an alarm for 3 pm tonight	E
weather	 	Check upcoming weather reports.	E
weather	 	is there any thunderstorms in the forecast for friday?	E
alarm	 	set alarm for december, 2019	E
weather	 	What time is it going to rain?	E
alarm	 	Set an alarm to remind me to wake John in an hour	E
weather	 	is it going to rain today	E
reminder	 	I want to be reminded to file tax	E
weather	 	will it be hot this week	E
alarm	 	Set alarm to wake me up at 7:00am	E
weather	 	tell me should i bring a rain coat today?	E
alarm	 	did i set alarm for work tomorrow	E
weather	 	what is the weather at buffalo's canalside at 2pm?	E
reminder	 	Cancel my reminder to buy diapers.	E
weather	 	what is the temp at 4:00 today	E
weather	 	How cold will it be at 2pm?	E
weather	 	Is it snowing in Green Bay?	E
reminder	 	Remind me that Jim is coming over tomorrow.	E
weather	 	what the weather looks like on this date	E
alarm	 	name my alarm wake up	E
alarm	 	set an alarm for 25 years	E
reminder	 	Remind me to wash my car tomorrow at 5 pm.	E
alarm	 	Dismiss alarm for 6 a.m.	E
reminder	 	remind me to buy bread at 5pm	E
reminder	 	Remind to take the trash down tonight	E
weather	 	Forecast for tomorrow in half moon bay?	E
reminder	 	remind me i need to buy toilet paper.	E
weather	 	Temperature inside next week F	E
weather	 	What is the forecast for tomorrow?	E
alarm	 	Delete the alarm	E
alarm	 	Set an alarm for 6 am	E
weather	 	How much snow will there be at 5 pm?	E
weather	 	is it windy today?	E
alarm	 	Cancel current alarm	E
reminder	 	send me reminder to set a 10 minute timer	E
alarm	 	Set alarm for next Thursday at 7:00AM	E
weather	 	How is the weather in Lima?	E
weather	 	what is the temperature in beijing?	E
reminder	 	Remind me to DVR the Penguins game.	E
weather	 	Is snow in the forecast	E
alarm	 	what alarm is set for today	E
weather	 	What will the weather be like next week?	E
weather	 	How's the weather in New York tomorrow?	E
weather	 	Temperature today dublin f	E
weather	 	What is the humidity level?	E
weather	 	what's the weather like today	E
weather	 	Should I bring an umbrella to work today?	E
alarm	 	Set alarm for 5 pm tonight	E
weather	 	what time is going to rain today?	E
alarm	 	Add new alarm for 10 am	E
weather	 	Please tell me the weather	E
weather	 	How bad is it going to storm today?	E
weather	 	what is the weather like today	E
weather	 	Will it be cold tonight?	E
alarm	 	how many alarms do I have currently?	E
alarm	 	set the alarm every weekday, 7:00 am	E
alarm	 	set alarm every 15 minutes for 1 hour	E
weather	 	will it rain any next week	E
weather	 	temperature now	E
alarm	 	Set an alarm for every 5 minutes.	E
weather	 	what is the weather in Oahu right now	E
reminder	 	10am reminder to wish Susie a happy birthday.	E
weather	 	Will there be fog	E
alarm	 	Set alarm for 6am tuesday morning	E
weather	 	Is it going to rain today?	E
weather	 	Is it warm enough for flip flops?	E
alarm	 	What is my next alarm	E
reminder	 	place reminder on Saturday, date	E
weather	 	How cold is it tomorrow morning mumbai in degree c	E
alarm	 	when is my alarm set for?	E
reminder	 	SET A REMINDER TO STOP BY THE POST OFFICE THIS AFTERNOON	E
weather	 	What is the temperature outside?	E
reminder	 	remind me to take nachos to the party	E
reminder	 	show today's reminders	E
weather	 	Do I need to pack a heavy jacket this weekend?	E
weather	 	weather	E
alarm	 	set my alarm for 2am saturday	E
reminder	 	Cancel my reminder.	E
weather	 	is friday to be sunny	E
weather	 	Is it cold outside?	E
reminder	 	Please remind me to buy milk after work	E
weather	 	is it going to rain today?	E
alarm	 	Delete all current alarms	E
reminder	 	What are my reminders for tomorrow?	E
weather	 	Will it freeze tonight?	E
weather	 	weather in the tri-cities today	E
reminder	 	Set a reminder for my meeting with Milania tomorrow	E
alarm	 	When is my next alarm?	E
reminder	 	remind me to pick up bread and milk	E
weather	 	what is the humidity like in alabama	E
weather	 	What are the chances of it raining this weekend?	E
weather	 	How is the weather going to be in Colorado Springs on Thursday?	E
alarm	 	cancel my alarm for the 13th	E
weather	 	Temperature tomorrow morning for Karachi C	E
alarm	 	Set an alarm for bed at 10pm every night	E
weather	 	What's the chance  of rain?	E
reminder	 	Remind me to visit the dr at 9Am tomorrow.	E
alarm	 	Ring an alarm at 10	E
reminder	 	Cancel reminder for dinner party	E
weather	 	how hot will it be tomorrow?	E
weather	 	What is the lowest temperature today?	E
alarm	 	Alarms, right now	E
weather	 	How long should I wait to avoid rain 	E
weather	 	what time is sunrise	E
alarm	 	Set an alarm for 6 am tomorrow	E
weather	 	What is the 7 day forecast for Los Angeles?	E
weather	 	What is the highs in Vegas this weekend?	E
alarm	 	repeat alarm for 5 days	E
weather	 	What is the high temperature supposed to be today	E
weather	 	what's the high temp tomorrow	E
reminder	 	Cancel my reminder to go to the ball field at 5pm.	E
alarm	 	Did I set an alarm for tomorrow?	E
reminder	 	Remind me to bake cupcakes on Thursday night	E
weather	 	Is it going to be above 92 in celsius in Tokyo next week	E
reminder	 	remind me to buy a can of beans tomorrow at 5pm	E
weather	 	do i need to bring an umbrella to the beach for rain	E
alarm	 	set the alarm to ring at 5am on Sunday	E
reminder	 	Delete my reminder for my appointment tomorrow with the doctor.	E
alarm	 	turn off my 7 am alarm right now	E
alarm	 	set an alarm for 5pm. repeat it everyday. 	E
alarm	 	Set an alarm at 6am and 5 minutes after that	E
reminder	 	Cancel all reminders	E
alarm	 	set alarm for 11:30	E
weather	 	When is it supposed to rain next?	E
alarm	 	update time on alarm	E
reminder	 	remind me of my appointment with my insurance agent at 10 tomorrow	E
reminder	 	remind me to buy milk	E
weather	 	When will it stop raining?	E
alarm	 	activate my alarms for the week only	E
weather	 	will it rain while i am in portland next weekend	E
weather	 	What is the weather in Philadelphia today?	E
weather	 	What is the projected rainfall for this month	E
reminder	 	set reminder to leave house at 6 AM tomorrow	E
alarm	 	delete all alarms	E
reminder	 	Remind me to cancel all reminders.	E
alarm	 	Postpone my alarm setting for tomorrow	E
reminder	 	show me my reminders for Tuesday	E
weather	 	What is the current temperature in California?	E
weather	 	when is it going to snow again	E
weather	 	What will the weather be today?	E
alarm	 	cancel my alarm for 7pm tonight	E
alarm	 	Set alarm for 6 pm this evening	E
weather	 	How hot is it right now?	E
reminder	 	Remind me at 5 for my date at 8	E
weather	 	when will it rain this week	E
weather	 	what is the weather	E
weather	 	Is it around 61 in degrees fahrenheit seattle tomorrow morning	E
alarm	 	cancel work alarm for tuesday	E
reminder	 	remind me next monday to make a hair appointment	E
weather	 	Is it windy? Should I wear a hat?	E
weather	 	today's temperature is what?	E
weather	 	Is there a cold front coming in	E
reminder	 	set a reminder for saturday	E
reminder	 	list current reminders	E
weather	 	what is the current temperature in downtown Cincinnati?	E
weather	 	Do I need an umbrella today?	E
weather	 	What is the wind chill today?	E
weather	 	What time will the rain start today	E
weather	 	what is the percentage chance for rain?	E
reminder	 	set 4pm reminder for gym	E
alarm	 	Put my alarm to go right to snooze tomorrow morning	E
reminder	 	Remind me to send an email	E
reminder	 	remind me to buy Cindy a birthday present tomorrow	E
weather	 	Is it going to snow today?	E
alarm	 	Set alarm for 4pm tomorrow	E
reminder	 	set reminder to get up in the morning at 7am	E
alarm	 	How much time is left on alarm	E
weather	 	How much snow is expected in Kansas City today?	E
weather	 	is it going to snow today	E
weather	 	Weather. 	E
weather	 	What will the weather be in Alaska today?	E
alarm	 	Cancel any existing alarms.	E
alarm	 	how many minutes left on my alarm	E
weather	 	Will I need a jacket in Oakland today?	E
alarm	 	Repeat alarms all week	E
weather	 	give me weather update for my area	E
weather	 	What time is sunrise tomorrow	E
reminder	 	Send me a reminder for my 1 pm doctor's appointment Friday.	E
weather	 	Should I bring a jacket?	E
reminder	 	please remove all my reminder	E
reminder	 	Remind me to get groceries later	E
reminder	 	set a reminder for my homework assignment	E
weather	 	What is the weather in Japan like during this time of year?	E
weather	 	Will it snow today?	E
reminder	 	remind me to shop for running shoes	E
weather	 	Is it around 47 in degrees Fahrenheit here today	E
weather	 	What's the weather like this weekend in St. Petersburg	E
weather	 	Should I wear extra layers today?	E
alarm	 	delete alarm for 8:55 PM weekdaily	E
alarm	 	Set alarm for 7 am everyday.	E
weather	 	whats the beach weather like today	E
reminder	 	set reminder for dentist tuesday the 12th	E
alarm	 	Get my alarms please	E
weather	 	Should I carry an umbrella this week	E
reminder	 	Remind me to call Mom.	E
reminder	 	Do I have any outstanding reminders?	E
alarm	 	delete the alarms for the weekend	E
alarm	 	Can you set an alarm for 6am?	E
weather	 	will it freeze this afernoon	E
reminder	 	delete all reminders today	E
weather	 	What will be the hottest day this week?	E
reminder	 	remind me to get eggs at grocery store tomorrow	E
weather	 	Will it rain tomorrow?	E
alarm	 	Delete all alarms	E
alarm	 	Set an alarm for 5 PM tomorrow	E
reminder	 	Remind me to go to Verizon later today	E
weather	 	AROUND WHAT TIME WILL IT START RAINING?	E
reminder	 	remind me to set alarm for 6 am	E
reminder	 	Remind me to give Trevor his medicine every day at 5 pm	E
reminder	 	Remind me to get laundry detergent at the store.	E
weather	 	Is there a thunderstorm warning in effect for San Antonio right now	E
weather	 	Will it be cold today?	E
weather	 	How hot is it today?	E
alarm	 	Set alarm for 2 pm	E
reminder	 	Remind me to make a doctors appointment	E
alarm	 	Set an alarm for 10 pm tomorrow	E
weather	 	Is it around 86 in celcius near Manila tomorrow morning	E
reminder	 	Remind me again tomorrow	E
reminder	 	remove reminder to buy milk at grocery store	E
reminder	 	Remind me to buy socks when I go to the store	E
reminder	 	remind me to set alarm	E
reminder	 	remind me to pic my daughter from school	E
alarm	 	update all my alarms for an additional hour tomorrow	E
alarm	 	Snooze my alarm for 10 more minutes.	E
alarm	 	set alarm every 2 minutes	E
alarm	 	Set an alarm for an hour when the chicken is done	E
alarm	 	Set alarm for 10 am on Thursday	E
alarm	 	what time is my alarm set tomorrow?	E
alarm	 	Set an alarm for every 12 minutes	E
alarm	 	cancel my alarm that's set for 7 am	E
alarm	 	reset alarm for one hour from now	E
weather	 	weather forecast at outer banks next week	E
reminder	 	Remind me to eat every 3 hours	E
reminder	 	Show me all of my reminders.	E
reminder	 	Remind me to go to bed at 9 tonight	E
alarm	 	Snooze my alarm for 10 minutes	E
weather	 	Is there snow in the forecast this winter?	E
weather	 	What is the average temperature this week	E
weather	 	Weather for Tuesday night please	E
alarm	 	Set my alarm for every 30 minutes	E
reminder	 	I really can't forget to file taxes	E
alarm	 	Cancel the alarm.	E
weather	 	is it suppose to rain in clermont this week 	E
reminder	 	remind me when Claws comes on	E
alarm	 	delete this alarm	E
alarm	 	What alarm's do I have set for tomorrow	E
weather	 	how bad are the storms going to be later?	E
alarm	 	Open alarm clock	E
alarm	 	set the alarm for 7am every weekday	E
weather	 	Are there any major weather events across the US right now	E
alarm	 	What alarms do I have set?	E
weather	 	do i need an umbrella today	E
reminder	 	Remind me to call my son	E
weather	 	will it frost in the morning?	E
weather	 	Is there a wind warning today?	E
reminder	 	remind me to take my medicine at 6 pm tonight	E
reminder	 	Set a weekly reminder to call mom on Wednesday's at 8pm.	E
alarm	 	Have alarm go off at 11 am	E
alarm	 	Set work alarm every hour for 8 hours	E
alarm	 	turn off the alarm	E
alarm	 	Turn off the alarm this weekend	E
reminder	 	Delete all reminders.	E
weather	 	When are we getting our next rains?	E
