alarm/set_alarm	 	Set an alarm for the mornings at 6 am.	E
weather/find	 	How hot is it expected to get	E
weather/find	 	Do I need an umbrella today?	E
alarm/show_alarms	 	show all my alarms	E
alarm/cancel_alarm	 	Cancel all alarms	E
reminder/set_reminder	 	Set a reminder to bring a birthday treat to work tomorrow.	E
weather/find	 	whats the weather like this weekend	E
weather/find	 	Temperature at Chicago today Celcius	E
weather/checkSunrise	 	what time does the sun come up	E
weather/find	 	what is the low temperature for tomorrow	E
reminder/set_reminder	 	Remind me to go grocery shopping tomorrow.	E
weather/find	 	Will the weather be nice enough for the beach tomorrow?	E
weather/find	 	weather next week	E
alarm/cancel_alarm	 	Cancel all alarms	E
weather/find	 	What is the weather in Missoula today?	E
reminder/show_reminders	 	Show me my reminders for tomorrow	E
weather/find	 	What will the temperature be tomorrow?	E
reminder/set_reminder	 	Remind me about the party this weekend.	E
alarm/set_alarm	 	Set an alarm for 6 PM tonight	E
weather/find	 	Is it warm enough for shorts?	E
reminder/set_reminder	 	set a reminder to drink water	E
reminder/set_reminder	 	Remind me pick up prescriptions	E
weather/find	 	Is it above 49 degree c palo alto today	E
reminder/set_reminder	 	Can you remind me to buy pencils at the store on Monday afternoon	E
weather/find	 	What is today's high?	E
alarm/snooze_alarm	 	Snooze alarm for 45 minutes	E
reminder/set_reminder	 	Remind me to go to creative meeting at 2 p.m.	E
alarm/snooze_alarm	 	snooze alarm for 3 minutes	E
alarm/set_alarm	 	set my alarm in 45 minute	E
reminder/show_reminders	 	View Reminder	E
alarm/set_alarm	 	set alarm for every day this week	E
alarm/cancel_alarm	 	alarm off	E
alarm/cancel_alarm	 	cancel alarm	E
alarm/set_alarm	 	Set alarm for one hour later than usual.	E
reminder/set_reminder	 	Remind me to put out the trash Tuesday night.	E
weather/find	 	is snow expected at all on tuesday	E
weather/find	 	What's the temperature for New York, NY?	E
reminder/set_reminder	 	Remind me to make a doctor appointment Wednesday at 2pm	E
alarm/cancel_alarm	 	cancel my alarms for tomorrow.	E
weather/find	 	What time is it supposed to rain today?	E
weather/find	 	How cold is it in San Francisco right now?	E
alarm/cancel_alarm	 	Please cancel next alarm	E
weather/find	 	do I need an umbrella	E
weather/find	 	Will it snow tomorrow?	E
alarm/set_alarm	 	Set an alarm  for tuesday 2am	E
weather/find	 	Will I need a jacket tomorrow?	E
weather/find	 	how fast are the winds blowing outside	E
weather/find	 	Do I need an umbrella today?	E
alarm/snooze_alarm	 	snooze my alarm for 10 minutes	E
weather/checkSunset	 	What time is the sunset on Friday	E
weather/find	 	What is the weather today?	E
reminder/cancel_reminder	 	How do I cancel my reminders on my cellphone?	E
weather/find	 	Is it too warm to be wearing a hoodie? 	E
weather/checkSunrise	 	When time does the sunrise in New York	E
reminder/set_reminder	 	remind me to buy wheat bread, cheese, and lettuce from the grocery store	E
weather/find	 	I need to know what the temperature is in Carthage NY right now	E
reminder/set_reminder	 	remind me to buy apples at the store tomorrow	E
alarm/set_alarm	 	set alarm for every day at 6 am	E
alarm/set_alarm	 	set an alarm for 3 pm tonight	E
weather/find	 	Check upcoming weather reports.	E
weather/find	 	is there any thunderstorms in the forecast for friday?	E
alarm/set_alarm	 	set alarm for december, 2019	E
weather/find	 	What time is it going to rain?	E
alarm/set_alarm	 	Set an alarm to remind me to wake John in an hour	E
weather/find	 	is it going to rain today	E
reminder/set_reminder	 	I want to be reminded to file tax	E
weather/find	 	will it be hot this week	E
alarm/set_alarm	 	Set alarm to wake me up at 7:00am	E
weather/find	 	tell me should i bring a rain coat today?	E
alarm/show_alarms	 	did i set alarm for work tomorrow	E
weather/find	 	what is the weather at buffalo's canalside at 2pm?	E
reminder/cancel_reminder	 	Cancel my reminder to buy diapers.	E
weather/find	 	what is the temp at 4:00 today	E
weather/find	 	How cold will it be at 2pm?	E
weather/find	 	Is it snowing in Green Bay?	E
reminder/set_reminder	 	Remind me that Jim is coming over tomorrow.	E
weather/find	 	what the weather looks like on this date	E
alarm/set_alarm	 	name my alarm wake up	E
alarm/set_alarm	 	set an alarm for 25 years	E
reminder/set_reminder	 	Remind me to wash my car tomorrow at 5 pm.	E
alarm/cancel_alarm	 	Dismiss alarm for 6 a.m.	E
reminder/set_reminder	 	remind me to buy bread at 5pm	E
reminder/set_reminder	 	Remind to take the trash down tonight	E
weather/find	 	Forecast for tomorrow in half moon bay?	E
reminder/set_reminder	 	remind me i need to buy toilet paper.	E
weather/find	 	Temperature inside next week F	E
weather/find	 	What is the forecast for tomorrow?	E
alarm/cancel_alarm	 	Delete the alarm	E
alarm/set_alarm	 	Set an alarm for 6 am	E
weather/find	 	How much snow will there be at 5 pm?	E
weather/find	 	is it windy today?	E
alarm/cancel_alarm	 	Cancel current alarm	E
reminder/set_reminder	 	send me reminder to set a 10 minute timer	E
alarm/set_alarm	 	Set alarm for next Thursday at 7:00AM	E
weather/find	 	How is the weather in Lima?	E
weather/find	 	what is the temperature in beijing?	E
reminder/set_reminder	 	Remind me to DVR the Penguins game.	E
weather/find	 	Is snow in the forecast	E
alarm/show_alarms	 	what alarm is set for today	E
weather/find	 	What will the weather be like next week?	E
weather/find	 	How's the weather in New York tomorrow?	E
weather/find	 	Temperature today dublin f	E
weather/find	 	What is the humidity level?	E
weather/find	 	what's the weather like today	E
weather/find	 	Should I bring an umbrella to work today?	E
alarm/set_alarm	 	Set alarm for 5 pm tonight	E
weather/find	 	what time is going to rain today?	E
alarm/set_alarm	 	Add new alarm for 10 am	E
weather/find	 	Please tell me the weather	E
weather/find	 	How bad is it going to storm today?	E
weather/find	 	what is the weather like today	E
weather/find	 	Will it be cold tonight?	E
alarm/show_alarms	 	how many alarms do I have currently?	E
alarm/set_alarm	 	set the alarm every weekday, 7:00 am	E
alarm/set_alarm	 	set alarm every 15 minutes for 1 hour	E
weather/find	 	will it rain any next week	E
weather/find	 	temperature now	E
alarm/set_alarm	 	Set an alarm for every 5 minutes.	E
weather/find	 	what is the weather in Oahu right now	E
reminder/set_reminder	 	10am reminder to wish Susie a happy birthday.	E
weather/find	 	Will there be fog	E
alarm/set_alarm	 	Set alarm for 6am tuesday morning	E
weather/find	 	Is it going to rain today?	E
weather/find	 	Is it warm enough for flip flops?	E
alarm/show_alarms	 	What is my next alarm	E
reminder/set_reminder	 	place reminder on Saturday, date	E
weather/find	 	How cold is it tomorrow morning mumbai in degree c	E
alarm/show_alarms	 	when is my alarm set for?	E
reminder/set_reminder	 	SET A REMINDER TO STOP BY THE POST OFFICE THIS AFTERNOON	E
weather/find	 	What is the temperature outside?	E
reminder/set_reminder	 	remind me to take nachos to the party	E
reminder/show_reminders	 	show today's reminders	E
weather/find	 	Do I need to pack a heavy jacket this weekend?	E
weather/find	 	weather	E
alarm/set_alarm	 	set my alarm for 2am saturday	E
reminder/cancel_reminder	 	Cancel my reminder.	E
weather/find	 	is friday to be sunny	E
weather/find	 	Is it cold outside?	E
reminder/set_reminder	 	Please remind me to buy milk after work	E
weather/find	 	is it going to rain today?	E
alarm/cancel_alarm	 	Delete all current alarms	E
reminder/show_reminders	 	What are my reminders for tomorrow?	E
weather/find	 	Will it freeze tonight?	E
weather/find	 	weather in the tri-cities today	E
reminder/set_reminder	 	Set a reminder for my meeting with Milania tomorrow	E
alarm/show_alarms	 	When is my next alarm?	E
reminder/set_reminder	 	remind me to pick up bread and milk	E
weather/find	 	what is the humidity like in alabama	E
weather/find	 	What are the chances of it raining this weekend?	E
weather/find	 	How is the weather going to be in Colorado Springs on Thursday?	E
alarm/cancel_alarm	 	cancel my alarm for the 13th	E
weather/find	 	Temperature tomorrow morning for Karachi C	E
alarm/set_alarm	 	Set an alarm for bed at 10pm every night	E
weather/find	 	What's the chance  of rain?	E
reminder/set_reminder	 	Remind me to visit the dr at 9Am tomorrow.	E
alarm/set_alarm	 	Ring an alarm at 10	E
reminder/cancel_reminder	 	Cancel reminder for dinner party	E
weather/find	 	how hot will it be tomorrow?	E
weather/find	 	What is the lowest temperature today?	E
alarm/show_alarms	 	Alarms, right now	E
weather/find	 	How long should I wait to avoid rain 	E
weather/checkSunrise	 	what time is sunrise	E
alarm/set_alarm	 	Set an alarm for 6 am tomorrow	E
weather/find	 	What is the 7 day forecast for Los Angeles?	E
weather/find	 	What is the highs in Vegas this weekend?	E
alarm/set_alarm	 	repeat alarm for 5 days	E
weather/find	 	What is the high temperature supposed to be today	E
weather/find	 	what's the high temp tomorrow	E
reminder/cancel_reminder	 	Cancel my reminder to go to the ball field at 5pm.	E
alarm/show_alarms	 	Did I set an alarm for tomorrow?	E
reminder/set_reminder	 	Remind me to bake cupcakes on Thursday night	E
weather/find	 	Is it going to be above 92 in celsius in Tokyo next week	E
reminder/set_reminder	 	remind me to buy a can of beans tomorrow at 5pm	E
weather/find	 	do i need to bring an umbrella to the beach for rain	E
alarm/set_alarm	 	set the alarm to ring at 5am on Sunday	E
reminder/cancel_reminder	 	Delete my reminder for my appointment tomorrow with the doctor.	E
alarm/cancel_alarm	 	turn off my 7 am alarm right now	E
alarm/set_alarm	 	set an alarm for 5pm. repeat it everyday. 	E
alarm/set_alarm	 	Set an alarm at 6am and 5 minutes after that	E
reminder/cancel_reminder	 	Cancel all reminders	E
alarm/set_alarm	 	set alarm for 11:30	E
weather/find	 	When is it supposed to rain next?	E
alarm/modify_alarm	 	update time on alarm	E
reminder/set_reminder	 	remind me of my appointment with my insurance agent at 10 tomorrow	E
reminder/set_reminder	 	remind me to buy milk	E
weather/find	 	When will it stop raining?	E
alarm/set_alarm	 	activate my alarms for the week only	E
weather/find	 	will it rain while i am in portland next weekend	E
weather/find	 	What is the weather in Philadelphia today?	E
weather/find	 	What is the projected rainfall for this month	E
reminder/set_reminder	 	set reminder to leave house at 6 AM tomorrow	E
alarm/cancel_alarm	 	delete all alarms	E
reminder/set_reminder	 	Remind me to cancel all reminders.	E
alarm/cancel_alarm	 	Postpone my alarm setting for tomorrow	E
reminder/show_reminders	 	show me my reminders for Tuesday	E
weather/find	 	What is the current temperature in California?	E
weather/find	 	when is it going to snow again	E
weather/find	 	What will the weather be today?	E
alarm/cancel_alarm	 	cancel my alarm for 7pm tonight	E
alarm/set_alarm	 	Set alarm for 6 pm this evening	E
weather/find	 	How hot is it right now?	E
reminder/set_reminder	 	Remind me at 5 for my date at 8	E
weather/find	 	when will it rain this week	E
weather/find	 	what is the weather	E
weather/find	 	Is it around 61 in degrees fahrenheit seattle tomorrow morning	E
alarm/cancel_alarm	 	cancel work alarm for tuesday	E
reminder/set_reminder	 	remind me next monday to make a hair appointment	E
weather/find	 	Is it windy? Should I wear a hat?	E
weather/find	 	today's temperature is what?	E
weather/find	 	Is there a cold front coming in	E
reminder/set_reminder	 	set a reminder for saturday	E
reminder/show_reminders	 	list current reminders	E
weather/find	 	what is the current temperature in downtown Cincinnati?	E
weather/find	 	Do I need an umbrella today?	E
weather/find	 	What is the wind chill today?	E
weather/find	 	What time will the rain start today	E
weather/find	 	what is the percentage chance for rain?	E
reminder/set_reminder	 	set 4pm reminder for gym	E
alarm/snooze_alarm	 	Put my alarm to go right to snooze tomorrow morning	E
reminder/set_reminder	 	Remind me to send an email	E
reminder/set_reminder	 	remind me to buy Cindy a birthday present tomorrow	E
weather/find	 	Is it going to snow today?	E
alarm/set_alarm	 	Set alarm for 4pm tomorrow	E
reminder/set_reminder	 	set reminder to get up in the morning at 7am	E
alarm/time_left_on_alarm	 	How much time is left on alarm	E
weather/find	 	How much snow is expected in Kansas City today?	E
weather/find	 	is it going to snow today	E
weather/find	 	Weather. 	E
weather/find	 	What will the weather be in Alaska today?	E
alarm/cancel_alarm	 	Cancel any existing alarms.	E
alarm/time_left_on_alarm	 	how many minutes left on my alarm	E
weather/find	 	Will I need a jacket in Oakland today?	E
alarm/modify_alarm	 	Repeat alarms all week	E
weather/find	 	give me weather update for my area	E
weather/checkSunrise	 	What time is sunrise tomorrow	E
reminder/set_reminder	 	Send me a reminder for my 1 pm doctor's appointment Friday.	E
weather/find	 	Should I bring a jacket?	E
reminder/cancel_reminder	 	please remove all my reminder	E
reminder/set_reminder	 	Remind me to get groceries later	E
reminder/set_reminder	 	set a reminder for my homework assignment	E
weather/find	 	What is the weather in Japan like during this time of year?	E
weather/find	 	Will it snow today?	E
reminder/set_reminder	 	remind me to shop for running shoes	E
weather/find	 	Is it around 47 in degrees Fahrenheit here today	E
weather/find	 	What's the weather like this weekend in St. Petersburg	E
weather/find	 	Should I wear extra layers today?	E
alarm/cancel_alarm	 	delete alarm for 8:55 PM weekdaily	E
alarm/set_alarm	 	Set alarm for 7 am everyday.	E
weather/find	 	whats the beach weather like today	E
reminder/set_reminder	 	set reminder for dentist tuesday the 12th	E
alarm/show_alarms	 	Get my alarms please	E
weather/find	 	Should I carry an umbrella this week	E
reminder/set_reminder	 	Remind me to call Mom.	E
reminder/show_reminders	 	Do I have any outstanding reminders?	E
alarm/cancel_alarm	 	delete the alarms for the weekend	E
alarm/set_alarm	 	Can you set an alarm for 6am?	E
weather/find	 	will it freeze this afernoon	E
reminder/cancel_reminder	 	delete all reminders today	E
weather/find	 	What will be the hottest day this week?	E
reminder/set_reminder	 	remind me to get eggs at grocery store tomorrow	E
weather/find	 	Will it rain tomorrow?	E
alarm/cancel_alarm	 	Delete all alarms	E
alarm/set_alarm	 	Set an alarm for 5 PM tomorrow	E
reminder/set_reminder	 	Remind me to go to Verizon later today	E
weather/find	 	AROUND WHAT TIME WILL IT START RAINING?	E
reminder/set_reminder	 	remind me to set alarm for 6 am	E
reminder/set_reminder	 	Remind me to give Trevor his medicine every day at 5 pm	E
reminder/set_reminder	 	Remind me to get laundry detergent at the store.	E
weather/find	 	Is there a thunderstorm warning in effect for San Antonio right now	E
weather/find	 	Will it be cold today?	E
weather/find	 	How hot is it today?	E
alarm/set_alarm	 	Set alarm for 2 pm	E
reminder/set_reminder	 	Remind me to make a doctors appointment	E
alarm/set_alarm	 	Set an alarm for 10 pm tomorrow	E
weather/find	 	Is it around 86 in celcius near Manila tomorrow morning	E
reminder/set_reminder	 	Remind me again tomorrow	E
reminder/cancel_reminder	 	remove reminder to buy milk at grocery store	E
reminder/set_reminder	 	Remind me to buy socks when I go to the store	E
reminder/set_reminder	 	remind me to set alarm	E
reminder/set_reminder	 	remind me to pic my daughter from school	E
alarm/modify_alarm	 	update all my alarms for an additional hour tomorrow	E
alarm/snooze_alarm	 	Snooze my alarm for 10 more minutes.	E
alarm/set_alarm	 	set alarm every 2 minutes	E
alarm/set_alarm	 	Set an alarm for an hour when the chicken is done	E
alarm/set_alarm	 	Set alarm for 10 am on Thursday	E
alarm/show_alarms	 	what time is my alarm set tomorrow?	E
alarm/set_alarm	 	Set an alarm for every 12 minutes	E
alarm/cancel_alarm	 	cancel my alarm that's set for 7 am	E
alarm/cancel_alarm	 	reset alarm for one hour from now	E
weather/find	 	weather forecast at outer banks next week	E
reminder/set_reminder	 	Remind me to eat every 3 hours	E
reminder/show_reminders	 	Show me all of my reminders.	E
reminder/set_reminder	 	Remind me to go to bed at 9 tonight	E
alarm/snooze_alarm	 	Snooze my alarm for 10 minutes	E
weather/find	 	Is there snow in the forecast this winter?	E
weather/find	 	What is the average temperature this week	E
weather/find	 	Weather for Tuesday night please	E
alarm/set_alarm	 	Set my alarm for every 30 minutes	E
reminder/set_reminder	 	I really can't forget to file taxes	E
alarm/cancel_alarm	 	Cancel the alarm.	E
weather/find	 	is it suppose to rain in clermont this week 	E
reminder/set_reminder	 	remind me when Claws comes on	E
alarm/cancel_alarm	 	delete this alarm	E
alarm/show_alarms	 	What alarm's do I have set for tomorrow	E
weather/find	 	how bad are the storms going to be later?	E
alarm/show_alarms	 	Open alarm clock	E
alarm/set_alarm	 	set the alarm for 7am every weekday	E
weather/find	 	Are there any major weather events across the US right now	E
alarm/show_alarms	 	What alarms do I have set?	E
weather/find	 	do i need an umbrella today	E
reminder/set_reminder	 	Remind me to call my son	E
weather/find	 	will it frost in the morning?	E
weather/find	 	Is there a wind warning today?	E
reminder/set_reminder	 	remind me to take my medicine at 6 pm tonight	E
reminder/set_reminder	 	Set a weekly reminder to call mom on Wednesday's at 8pm.	E
alarm/set_alarm	 	Have alarm go off at 11 am	E
alarm/set_alarm	 	Set work alarm every hour for 8 hours	E
alarm/cancel_alarm	 	turn off the alarm	E
alarm/cancel_alarm	 	Turn off the alarm this weekend	E
reminder/cancel_reminder	 	Delete all reminders.	E
weather/find	 	When are we getting our next rains?	E
alarm/cancel_alarm	 	Cancel my alarm for tomorrow morning	E
reminder/set_reminder	 	remind me to visit doctor at 2pm weds	E
weather/find	 	is it  going to be cold today?	E
weather/find	 	What is the weather now?	E
weather/find	 	will it get over 90 today?	E
reminder/set_reminder	 	remind me to set a doctors appointment	E
reminder/set_reminder	 	Remind me to fill up with gas tomorrow morning at 8am	E
reminder/set_reminder	 	remind me to get my flu shot on october 3rd.	E
weather/find	 	Will it be cloudy today	E
alarm/set_alarm	 	Set alarm for 9:00 AM this Saturday	E
reminder/cancel_reminder	 	Please delete the reminder for tomorrow at 11 am.	E
reminder/set_reminder	 	Set a reminder to buy potluck food on Wednesday.	E
alarm/set_alarm	 	wake me up at 6am	E
alarm/set_alarm	 	Set alarm for 10am tomorrow	E
alarm/cancel_alarm	 	Please turn off the alarm 	E
alarm/set_alarm	 	Could you please set my alarm for 4 am for every Saturday?	E
alarm/cancel_alarm	 	Cancel my alarm settings now	E
reminder/set_reminder	 	remind me to go to walmart tomorrow	E
alarm/time_left_on_alarm	 	How much time do I have left on the active alarm?	E
alarm/show_alarms	 	list alarm times for today	E
alarm/set_alarm	 	Set alarm for 10 minutes for 2 hours	E
alarm/set_alarm	 	Set alarm for every hour today	E
weather/find	 	Where was the lowest temperature in the world recorded last night	E
reminder/set_reminder	 	set meeting reminder for 2pm on Friday	E
reminder/set_reminder	 	remind me to set the alarm	E
alarm/cancel_alarm	 	cancel the 4:00 alarm for today	E
weather/find	 	will it storm on my wedding day 	E
reminder/set_reminder	 	Remind me to buy milk at Sprouts	E
weather/find	 	How warm is it at Beijing today in degrees F	E
reminder/set_reminder	 	Can you remind me to pick up pet food when i get off work tonight?	E
weather/find	 	When is it going to rain next?	E
weather/find	 	how much snow will chicago get tomorrow?	E
alarm/show_alarms	 	when is my next alarm	E
weather/find	 	How cold is it today around Mumbai in degrees Celsius	E
alarm/set_alarm	 	Set an alarm for 1pm on wedneday	E
weather/find	 	Will it be cold in Seattle this coming weekend?	E
weather/find	 	did it rain yesterday?	E
alarm/cancel_alarm	 	turn off all alarms	E
alarm/set_alarm	 	Set my alarm for 7 am tomorrow.	E
alarm/set_alarm	 	Set an alarm for tomorrow at 10 am	E
weather/find	 	Will there be rain tomorrow?	E
reminder/set_reminder	 	Remind me to pack my suitcase for trip tomorrow	E
weather/find	 	Is it going to snow tonight	E
reminder/cancel_reminder	 	cancel my reminders	E
alarm/set_alarm	 	Can you set an alarm for 2pm	E
alarm/set_alarm	 	Set alarm for noon tomorrow.	E
weather/find	 	Is there a flood advisory in effect?	E
reminder/show_reminders	 	show my reminders for this week	E
reminder/cancel_reminder	 	Cancel my reminder to get gas	E
alarm/snooze_alarm	 	Snooze the alarm for thirty minutes	E
reminder/cancel_reminder	 	cancel my reminder for tomorrow	E
weather/find	 	is it going to rain today please	E
alarm/set_alarm	 	Set alarm for 5 pm tonight	E
reminder/cancel_reminder	 	Erase my reminders for tomorrow.	E
reminder/set_reminder	 	Remind me to go grocery shopping on Saturday morning.	E
weather/find	 	Will I need a sweater?	E
weather/find	 	Will there be frost this week?	E
reminder/set_reminder	 	remind me to buy bread on the way home tonight	E
weather/find	 	What is the temperature for Saturday looking? 	E
weather/find	 	Do I need a coat today?	E
weather/find	 	Will it snow today?	E
weather/find	 	what is the chances its going to snow today	E
weather/find	 	Is it around 29 in degrees fahrenheit menlo park tonight	E
reminder/set_reminder	 	remind me to pick up my eyeglasses	E
weather/find	 	Temperature chicago tomorrow morning C	E
weather/find	 	Are we expecting severe weather today	E
weather/find	 	what is the weather like in tokyo 	E
weather/find	 	How cold will it be today?	E
alarm/time_left_on_alarm	 	How much time before my next alarm goes off	E
reminder/set_reminder	 	Remind me to complete this survey before tuesday	E
weather/find	 	Should I bring an umbrella to work today?	E
alarm/set_alarm	 	Set alarm for 3:30 pm.	E
weather/find	 	How warm is it tonight around Tokyo in degrees Celsius	E
weather/find	 	Weather for the week	E
weather/find	 	Is it windy?	E
reminder/show_reminders	 	How many minutes left on my reminder for today	E
weather/find	 	can i know what the high temperature for today is expected to be	E
reminder/set_reminder	 	Remind me to set home alarm at 8pm	E
weather/find	 	Will it storm all night?	E
alarm/set_alarm	 	Set an alarm for 7 am tomorrow	E
weather/find	 	What is the weather like in Portland now?	E
weather/find	 	What will the temperature be at 1 pm in Minneapolis? 	E
alarm/show_alarms	 	Is my alarm set for tomorrow	E
alarm/cancel_alarm	 	cancel my 60 minute alarm/timer	E
weather/find	 	tell me tomorrow's forecast	E
reminder/set_reminder	 	please remind me to visit the dentist tuesday morning at 8am	E
weather/find	 	How strong is the sun ray today	E
weather/find	 	What is the weather going to be like in alpha Nj?	E
weather/find	 	is there a thunderstorm headed this way	E
weather/find	 	what is the high temp supposed to be for saturday	E
weather/find	 	How much snow will we get today?	E
weather/find	 	when will the rain stop today	E
weather/find	 	what is the weather tomorrow	E
weather/find	 	What is the forecast for next week?	E
weather/find	 	Should I bring a winter jacket?	E
reminder/set_reminder	 	remind me to go grocery shopping in the morning	E
reminder/set_reminder	 	Remind me to call Mom	E
weather/find	 	will it be humid today	E
reminder/show_reminders	 	show me friday's reminder please	E
alarm/set_alarm	 	set alarm for 8pm	E
weather/find	 	what is the five day forecast for my area	E
reminder/show_reminders	 	What is my reminder for today?	E
weather/find	 	Is it above 66 in degrees celcius outside tomorrow	E
weather/find	 	What is the weather forecast for Hawaii this weekend	E
reminder/show_reminders	 	Show all reminders	E
alarm/cancel_alarm	 	Turn off the alarm	E
alarm/show_alarms	 	When's my next alarm?	E
alarm/set_alarm	 	Set an alarm for an hour with 15 minute intervals.	E
alarm/set_alarm	 	Set my alarm for 7 am Monday.	E
weather/find	 	Should I wear shorts today?	E
weather/find	 	Is this thunderstorm going to have hail?	E
alarm/set_alarm	 	set alarm for 8am every morning	E
weather/find	 	Will it rain this week?	E
weather/find	 	Do I need an umbrella today?	E
reminder/set_reminder	 	remind me to buy apples in an hour	E
weather/find	 	How hot is it this weekend outside in degrees fahrenheit	E
weather/find	 	What's the temperature in Chicago?	E
weather/find	 	Temperature tonight for Palo Alto Celsius	E
alarm/set_alarm	 	set alarms for 6 am all week	E
reminder/set_reminder	 	remind me to call home a 4 pm	E
alarm/show_alarms	 	What time is my alarm set for tomorrow?	E
weather/find	 	Is it going to be hotter today than yesterday?	E
reminder/set_reminder	 	Remind me to make an appointment for my daughter at the dentist.	E
weather/find	 	Is it going to be hot today	E
weather/find	 	do i need an umbrella today?	E
reminder/set_reminder	 	Set a weekly reminder to call mom on Wednesday's at 8pm.	E
reminder/set_reminder	 	create a reminder tomorrow at 3pm to call stacie before leaving	E
weather/find	 	Is it supposed to snow?	E
alarm/cancel_alarm	 	Cancel all alarms and reminders for June	E
reminder/set_reminder	 	remind me to stop and get gas on the way home tonight	E
weather/find	 	Will it be sunny today?	E
weather/find	 	Is it supposed to rain today? 	E
alarm/show_alarms	 	show all alarms	E
reminder/set_reminder	 	Remind me to take the beef out of the freezer in the morning	E
weather/find	 	Is it below 4 in degree Fahrenheit karachi today	E
weather/find	 	what is the current humidity in miami?	E
weather/find	 	What is the humidity today?	E
weather/checkSunset	 	what time does the sun set	E
reminder/set_reminder	 	Remind me to pick up my prescription after work today.	E
weather/find	 	when do we next expect rain?	E
alarm/show_alarms	 	Show all set alarms	E
alarm/set_alarm	 	set alarm for 3:30 tomorrow	E
weather/find	 	should i wear sunscreen?	E
weather/find	 	give me friday's forecast for half moon bay	E
weather/find	 	is there a tornado warning?	E
alarm/set_alarm	 	Set an alarm for 5:45AM	E
reminder/show_reminders	 	show me all reminders for April	E
weather/find	 	Please provide me with the weather information for tomorrow.	E
weather/find	 	What's the temperature tonight 	E
weather/find	 	what is the lowest temperature for today?	E
alarm/set_alarm	 	set alarms for every 3 hours for next day	E
weather/find	 	what is the weather at 9 pm	E
reminder/set_reminder	 	remind me to get orange juice	E
reminder/show_reminders	 	Please tell me all my reminders	E
weather/find	 	is it raining?	E
alarm/set_alarm	 	set an alarm every hour today all day	E
alarm/set_alarm	 	set alarm for 5 minutes please	E
reminder/cancel_reminder	 	Cancel reminder for walking	E
alarm/cancel_alarm	 	turn off alarm	E
reminder/set_reminder	 	Remind me to mail the package after work	E
weather/find	 	How is the weather in Mount Pocono?	E
alarm/show_alarms	 	Find my alarm right now	E
alarm/set_alarm	 	Set an alarm for 5:25	E
weather/find	 	should I take my umbrella today	E
alarm/cancel_alarm	 	Cancel all alarms set.	E
reminder/set_reminder	 	Add me a reminder to buy cheese	E
weather/find	 	Is it snowing in England?	E
weather/find	 	Should I take a sweater with me today?	E
alarm/set_alarm	 	set an alarm for 920	E
alarm/show_alarms	 	Show me all my alarms	E
weather/checkSunrise	 	what time is the sunrise	E
alarm/show_alarms	 	When will my alarm go off	E
weather/find	 	What is the heat index outside?	E
weather/find	 	Temperature next week shanghai Fahrenheit	E
weather/find	 	How hot will it be on Tuesday?	E
weather/find	 	what is the temp for this weekend	E
weather/find	 	what is the temps for this week	E
reminder/set_reminder	 	remind me 2 days before mothers day comes up	E
alarm/set_alarm	 	set alarm every 30 minutes for 2 hours	E
alarm/cancel_alarm	 	delete my alarm for 7am on sunday 	E
reminder/show_reminders	 	show my reminder list	E
alarm/set_alarm	 	set a a alarm for 1 hour	E
weather/find	 	Chance of rain tomorrow	E
alarm/cancel_alarm	 	Alarm off.	E
reminder/set_reminder	 	remind me to get eggs at Harris Teeter	E
reminder/set_reminder	 	Remind me to call the bank	E
reminder/show_reminders	 	Show list of reminders.	E
alarm/show_alarms	 	Let me see the alarms.	E
weather/find	 	weather in orange county	E
reminder/set_reminder	 	SET A DAILY REMINDER TO TAKE MY MEDS AT 8 A.M.	E
weather/find	 	how hot is it supposed to be today	E
alarm/show_alarms	 	Show all saved alarm times	E
weather/find	 	What is the weekend weather?	E
weather/find	 	is it going to rain today 	E
weather/find	 	is there rain today	E
weather/find	 	How many rainy days are in this weeks forecast?	E
alarm/cancel_alarm	 	Turn off all alarms set for Sunday	E
alarm/set_alarm	 	alarm every 3 minutes please	E
reminder/set_reminder	 	Remind me Stranger things season 2 starts this weekend	E
reminder/set_reminder	 	I need a reminder to pick the kids up today	E
alarm/set_alarm	 	Set the alarm every minute for 4 hours	E
weather/find	 	what is the overnight temperature	E
alarm/set_alarm	 	Start alarm set for 25 minutes from now	E
alarm/show_alarms	 	My alarms please	E
weather/find	 	Will it be hot and humid in the Dominican Republic during August?	E
alarm/cancel_alarm	 	Cancel alarms	E
alarm/show_alarms	 	See all alarms	E
alarm/set_alarm	 	Set alarm for 6 am tomorrow	E
reminder/set_reminder	 	Remind me to leave for work in 30 minutes	E
alarm/set_alarm	 	Set my alarm for an hour gym workout.	E
reminder/cancel_reminder	 	Cancel all reminders	E
alarm/set_alarm	 	create an alarm for 5 am	E
reminder/cancel_reminder	 	Delete the reminder for 5 pm	E
alarm/set_alarm	 	i would like an alarm set for 8:00 am	E
weather/find	 	Is it going to stay cloudy or get sunny later?	E
reminder/set_reminder	 	I need a reminder for ten Saturday, there's a game on campus	E
weather/find	 	Is freezing rain expected Monday	E
weather/find	 	will it be rainy today?	E
reminder/set_reminder	 	Remind to go pick up my brother at 10 PM	E
weather/find	 	When is it supposed to stop raining?	E
alarm/set_alarm	 	please set 2 alarms for 10am and 5pm	E
alarm/set_alarm	 	Set alarm every 30 minutes	E
weather/find	 	Tokyo, Japan weather.	E
